height,years,reward_base_units,supply_base_units
30766689,116.9925,79853981,4089443049733935
30769319,117.0025,79853981,4089653065703965
30771949,117.0125,79853981,4089863081673995
30774579,117.0225,79853981,4090073097644025
30777209,117.0325,79853981,4090283113614055
30779839,117.0425,79853981,4090493129584085
30782469,117.0525,79853981,4090703145554115
30785099,117.0625,79853981,4090913161524145
30787729,117.0725,79853981,4091123177494175
30790359,117.0825,79853981,4091333193464205
30792989,117.0925,79853981,4091543209434235
30795619,117.1025,79853981,4091753225404265
30798249,117.1125,79853981,4091963241374295
30800879,117.1225,79853981,4092173257344325
30803509,117.1325,79853981,4092383273314355
30806139,117.1425,79853981,4092593289284385
30808769,117.1525,79853981,4092803305254415
30811399,117.1625,79853981,4093013321224445
30814029,117.1725,79853981,4093223337194475
30816659,117.1825,79853981,4093433353164505
30819289,117.1925,79853981,4093643369134535
30821919,117.2025,79853981,4093853385104565
30824549,117.2125,79853981,4094063401074595
30827179,117.2225,79853981,4094273417044625
30829809,117.2325,79853981,4094483433014655
30832439,117.2425,79853981,4094693448984685
30835069,117.2525,79853981,4094903464954715
30837699,117.2625,79853981,4095113480924745
30840329,117.2725,79853981,4095323496894775
30842959,117.2825,79853981,4095533512864805
30845589,117.2925,79853981,4095743528834835
30848219,117.3025,79853981,4095953544804865
30850849,117.3125,79853981,4096163560774895
30853479,117.3225,79853981,4096373576744925
30856109,117.3325,79853981,4096583592714955
30858739,117.3425,79853981,4096793608684985
30861369,117.3525,79853981,4097003624655015
30863999,117.3625,79853981,4097213640625045
30866629,117.3725,79853981,4097423656595075
30869259,117.3825,79853981,4097633672565105
30871889,117.3925,79853981,4097843688535135
30874519,117.4025,79853981,4098053704505165
30877149,117.4125,79853981,4098263720475195
30879779,117.4225,79853981,4098473736445225
30882409,117.4325,79853981,4098683752415255
30885039,117.4425,79853981,4098893768385285
30887669,117.4525,79853981,4099103784355315
30890299,117.4625,79853981,4099313800325345
30892929,117.4725,79853981,4099523816295375
30895559,117.4825,79853981,4099733832265405
30898189,117.4925,79853981,4099943848235435
30900819,117.5025,79853981,4100153864205465
30903449,117.5125,79853981,4100363880175495
30906079,117.5225,79853981,4100573896145525
30908709,117.5325,79853981,4100783912115555
30911339,117.5425,79853981,4100993928085585
30913969,117.5525,79853981,4101203944055615
30916599,117.5625,79853981,4101413960025645
30919229,117.5725,79853981,4101623975995675
30921859,117.5826,79853981,4101833991965705
30924489,117.5926,79853981,4102044007935735
30927119,117.6026,79853981,4102254023905765
30929749,117.6126,79853981,4102464039875795
30932379,117.6226,79853981,4102674055845825
30935009,117.6326,79853981,4102884071815855
30937639,117.6426,79853981,4103094087785885
30940269,117.6526,79853981,4103304103755915
30942899,117.6626,79853981,4103514119725945
30945529,117.6726,79853981,4103724135695975
30948159,117.6826,79853981,4103934151666005
30950789,117.6926,79853981,4104144167636035
30953419,117.7026,79853981,4104354183606065
30956049,117.7126,79853981,4104564199576095
30958679,117.7226,79853981,4104774215546125
30961309,117.7326,79853981,4104984231516155
30963939,117.7426,79853981,4105194247486185
30966569,117.7526,79853981,4105404263456215
30969199,117.7626,79853981,4105614279426245
30971829,117.7726,79853981,4105824295396275
30974459,117.7826,79853981,4106034311366305
30977089,117.7926,79853981,4106244327336335
30979719,117.8026,79853981,4106454343306365
30982349,117.8126,79853981,4106664359276395
30984979,117.8226,79853981,4106874375246425
30987609,117.8326,79853981,4107084391216455
30990239,117.8426,79853981,4107294407186485
30992869,117.8526,79853981,4107504423156515
30995499,117.8626,79853981,4107714439126545
30998129,117.8726,79853981,4107924455096575
31000759,117.8826,79853981,4108134471066605
31003389,117.8926,79853981,4108344487036635
31006019,117.9026,79853981,4108554503006665
31008649,117.9126,79853981,4108764518976695
31011279,117.9226,79853981,4108974534946725
31013909,117.9326,79853981,4109184550916755
31016539,117.9426,79853981,4109394566886785
31019169,117.9526,79853981,4109604582856815
31021799,117.9626,79853981,4109814598826845
31024429,117.9726,79853981,4110024614796875
31027059,117.9826,79853981,4110234630766905
31029689,117.9926,79853981,4110444646736935
31032319,118.0026,79853981,4110654662706965
31034949,118.0126,79853981,4110864678676995
31037579,118.0226,79853981,4111074694647025
31040209,118.0326,79853981,4111284710617055
31042839,118.0426,79853981,4111494726587085
31045469,118.0526,79853981,4111704742557115
31048099,118.0626,79853981,4111914758527145
31050729,118.0726,79853981,4112124774497175
31053359,118.0826,79853981,4112334790467205
31055989,118.0926,79853981,4112544806437235
31058619,118.1026,79853981,4112754822407265
31061249,118.1126,79853981,4112964838377295
31063879,118.1226,79853981,4113174854347325
31066509,118.1326,79853981,4113384870317355
31069139,118.1426,79853981,4113594886287385
31071769,118.1526,79853981,4113804902257415
31074399,118.1626,79853981,4114014918227445
31077029,118.1726,79853981,4114224934197475
31079659,118.1826,79853981,4114434950167505
31082289,118.1926,79853981,4114644966137535
31084919,118.2026,79853981,4114854982107565
31087549,118.2126,79853981,4115064998077595
31090179,118.2226,79853981,4115275014047625
31092809,118.2326,79853981,4115485030017655
31095439,118.2426,79853981,4115695045987685
31098069,118.2526,79853981,4115905061957715
31100699,118.2626,79853981,4116115077927745
31103329,118.2726,79853981,4116325093897775
31105959,118.2826,79853981,4116535109867805
31108589,118.2926,79853981,4116745125837835
31111219,118.3026,79853981,4116955141807865
31113849,118.3126,79853981,4117165157777895
31116479,118.3226,79853981,4117375173747925
31119109,118.3326,79853981,4117585189717955
31121739,118.3426,79853981,4117795205687985
31124369,118.3526,79853981,4118005221658015
31126999,118.3626,79853981,4118215237628045
31129629,118.3726,79853981,4118425253598075
31132259,118.3826,79853981,4118635269568105
31134889,118.3926,79853981,4118845285538135
31137519,118.4026,79853981,4119055301508165
31140149,118.4126,79853981,4119265317478195
31142779,118.4226,79853981,4119475333448225
31145409,118.4326,79853981,4119685349418255
31148039,118.4426,79853981,4119895365388285
31150669,118.4526,79853981,4120105381358315
31153299,118.4626,79853981,4120315397328345
31155929,118.4726,79853981,4120525413298375
31158559,118.4826,79853981,4120735429268405
31161189,118.4926,79853981,4120945445238435
31163819,118.5026,79853981,4121155461208465
31166449,118.5126,79853981,4121365477178495
31169079,118.5226,79853981,4121575493148525
31171709,118.5326,79853981,4121785509118555
31174339,118.5426,79853981,4121995525088585
31176969,118.5526,79853981,4122205541058615
31179599,118.5626,79853981,4122415557028645
31182229,118.5726,79853981,4122625572998675
31184859,118.5826,79853981,4122835588968705
31187489,118.5926,79853981,4123045604938735
31190119,118.6026,79853981,4123255620908765
31192749,118.6126,79853981,4123465636878795
31195379,118.6226,79853981,4123675652848825
31198009,118.6326,79853981,4123885668818855
31200639,118.6426,79853981,4124095684788885
31203269,118.6526,79853981,4124305700758915
31205899,118.6626,79853981,4124515716728945
31208529,118.6726,79853981,4124725732698975
31211159,118.6826,79853981,4124935748669005
31213789,118.6926,79853981,4125145764639035
31216419,118.7026,79853981,4125355780609065
31219049,118.7126,79853981,4125565796579095
31221679,118.7226,79853981,4125775812549125
31224309,118.7326,79853981,4125985828519155
31226939,118.7426,79853981,4126195844489185
31229569,118.7526,79853981,4126405860459215
31232199,118.7626,79853981,4126615876429245
31234829,118.7726,79853981,4126825892399275
31237459,118.7826,79853981,4127035908369305
31240089,118.7926,79853981,4127245924339335
31242719,118.8026,79853981,4127455940309365
31245349,118.8126,79853981,4127665956279395
31247979,118.8226,79853981,4127875972249425
31250609,118.8326,79853981,4128085988219455
31253239,118.8426,79853981,4128296004189485
31255869,118.8526,79853981,4128506020159515
31258499,118.8626,79853981,4128716036129545
31261129,118.8726,79853981,4128926052099575
31263759,118.8826,79853981,4129136068069605
31266389,118.8926,79853981,4129346084039635
31269019,118.9027,79853981,4129556100009665
31271649,118.9127,79853981,4129766115979695
31274279,118.9227,79853981,4129976131949725
31276909,118.9327,79853981,4130186147919755
31279539,118.9427,79853981,4130396163889785
31282169,118.9527,79853981,4130606179859815
31284799,118.9627,79853981,4130816195829845
31287429,118.9727,79853981,4131026211799875
31290059,118.9827,79853981,4131236227769905
31292689,118.9927,79853981,4131446243739935
31295319,119.0027,79853981,4131656259709965
31297949,119.0127,79853981,4131866275679995
31300579,119.0227,79853981,4132076291650025
31303209,119.0327,79853981,4132286307620055
31305839,119.0427,79853981,4132496323590085
31308469,119.0527,79853981,4132706339560115
31311099,119.0627,79853981,4132916355530145
31313729,119.0727,79853981,4133126371500175
31316359,119.0827,79853981,4133336387470205
31318989,119.0927,79853981,4133546403440235
31321619,119.1027,79853981,4133756419410265
31324249,119.1127,79853981,4133966435380295
31326879,119.1227,79853981,4134176451350325
31329509,119.1327,79853981,4134386467320355
31332139,119.1427,79853981,4134596483290385
31334769,119.1527,79853981,4134806499260415
31337399,119.1627,79853981,4135016515230445
31340029,119.1727,79853981,4135226531200475
31342659,119.1827,79853981,4135436547170505
31345289,119.1927,79853981,4135646563140535
31347919,119.2027,79853981,4135856579110565
31350549,119.2127,79853981,4136066595080595
31353179,119.2227,79853981,4136276611050625
31355809,119.2327,79853981,4136486627020655
31358439,119.2427,79853981,4136696642990685
31361069,119.2527,79853981,4136906658960715
31363699,119.2627,79853981,4137116674930745
31366329,119.2727,79853981,4137326690900775
31368959,119.2827,79853981,4137536706870805
31371589,119.2927,79853981,4137746722840835
31374219,119.3027,79853981,4137956738810865
31376849,119.3127,79853981,4138166754780895
31379479,119.3227,79853981,4138376770750925
31382109,119.3327,79853981,4138586786720955
31384739,119.3427,79853981,4138796802690985
31387369,119.3527,79853981,4139006818661015
31389999,119.3627,79853981,4139216834631045
31392629,119.3727,79853981,4139426850601075
31395259,119.3827,79853981,4139636866571105
31397889,119.3927,79853981,4139846882541135
31400519,119.4027,79853981,4140056898511165
31403149,119.4127,79853981,4140266914481195
31405779,119.4227,79853981,4140476930451225
31408409,119.4327,79853981,4140686946421255
31411039,119.4427,79853981,4140896962391285
31413669,119.4527,79853981,4141106978361315
31416299,119.4627,79853981,4141316994331345
31418929,119.4727,79853981,4141527010301375
31421559,119.4827,79853981,4141737026271405
31424189,119.4927,79853981,4141947042241435
31426819,119.5027,79853981,4142157058211465
31429449,119.5127,79853981,4142367074181495
31432079,119.5227,79853981,4142577090151525
31434709,119.5327,79853981,4142787106121555
31437339,119.5427,79853981,4142997122091585
31439969,119.5527,79853981,4143207138061615
31442599,119.5627,79853981,4143417154031645
31445229,119.5727,79853981,4143627170001675
31447859,119.5827,79853981,4143837185971705
31450489,119.5927,79853981,4144047201941735
31453119,119.6027,79853981,4144257217911765
31455749,119.6127,79853981,4144467233881795
31458379,119.6227,79853981,4144677249851825
31461009,119.6327,79853981,4144887265821855
31463639,119.6427,79853981,4145097281791885
31466269,119.6527,79853981,4145307297761915
31468899,119.6627,79853981,4145517313731945
31471529,119.6727,79853981,4145727329701975
31474159,119.6827,79853981,4145937345672005
31476789,119.6927,79853981,4146147361642035
31479419,119.7027,79853981,4146357377612065
31482049,119.7127,79853981,4146567393582095
31484679,119.7227,79853981,4146777409552125
31487309,119.7327,79853981,4146987425522155
31489939,119.7427,79853981,4147197441492185
31492569,119.7527,79853981,4147407457462215
31495199,119.7627,79853981,4147617473432245
31497829,119.7727,79853981,4147827489402275
31500459,119.7827,79853981,4148037505372305
31503089,119.7927,79853981,4148247521342335
31505719,119.8027,79853981,4148457537312365
31508349,119.8127,79853981,4148667553282395
31510979,119.8227,79853981,4148877569252425
31513609,119.8327,79853981,4149087585222455
31516239,119.8427,79853981,4149297601192485
31518869,119.8527,79853981,4149507617162515
31521499,119.8627,79853981,4149717633132545
31524129,119.8727,79853981,4149927649102575
31526759,119.8827,79853981,4150137665072605
31529389,119.8927,79853981,4150347681042635
31532019,119.9027,79853981,4150557697012665
31534649,119.9127,79853981,4150767712982695
31537279,119.9227,79853981,4150977728952725
31539909,119.9327,79853981,4151187744922755
31542539,119.9427,79853981,4151397760892785
31545169,119.9527,79853981,4151607776862815
31547799,119.9627,79853981,4151817792832845
31550429,119.9727,79853981,4152027808802875
31553059,119.9827,79853981,4152237824772905
31555689,119.9927,79853981,4152447840742935
